soundtrack,valence,energy,tension,anger,fear,happy,sad,tender,beauty,liking,tempo,total_beats,average_beats,chroma_stft_mean,chroma_stft_std,chroma_stft_var,chroma_cq_mean,chroma_cq_std,chroma_cq_var,chroma_cens_mean,chroma_cens_std,chroma_cens_var,melspectrogram_mean,melspectrogram_std,melspectrogram_var,mfcc_mean,mfcc_std,mfcc_var,mfcc_delta_mean,mfcc_delta_std,mfcc_delta_var,rms_mean,rms_std,rms_var,cent_mean,cent_std,cent_var,spec_bw_mean,spec_bw_std,spec_bw_var,contrast_mean,contrast_std,contrast_var,rolloff_mean,rolloff_std,rolloff_var,entropy_fft,entropy_welch,novelty_mean,novelty_std,novelty_var,poly_mean,poly_std,poly_var,tonnetz_mean,tonnetz_std,tonnetz_var,zcr_mean,zcr_std,zcr_var,harm_mean,harm_std,harm_var,perc_mean,perc_std,perc_var,frame_mean,frame_std,frame_var,target
Big Fish,6.4,4.49,4.6,1.0,1.23,2.43,3.96,4.26,6.24,5.81,130.47337278106508,3013,167.38888888888889,0.25593552,0.28976288,0.08396254,0.316306,0.30698717,0.09424112,0.1808730160903881,0.2249850781356389,0.0506182853836995,0.27286333,1.221924,1.493098,-9.404018,62.823505,3946.793,0.0045586405,1.5250455,2.325764,0.065244466,0.02573821,0.00066245545,1370.181493794409,152.94722946465217,23392.85500091296,1570.521969181548,139.57308602085402,19480.646341384712,23.85524279875545,6.390648432809453,40.84038739176992,2227.1117091722053,500.9155322993621,250916.3704987532,11.195176,3.8892388,1.525376,0.62328243,0.388481,0.678763527324925,0.7870584004223179,0.6194609256753376,0.0282083281029813,0.2216490940558767,0.0491283208957909,0.0793324353361876,0.0112238696900794,0.0001259752508198,1.3028332e-06,0.067682415,0.0045809094,-6.6714406e-06,0.007904137,6.247538e-05,4.089034013605442,2.2995599293821614,5.28797586882009,ENERGY NEG MODERATE
Blanc,5.19,2.99,4.43,1.04,2.02,1.04,6.17,3.02,6.47,5.9,130.47337278106508,10003,357.25,0.21400854,0.30255076,0.09153697,0.30995464,0.30641896,0.09389258,0.1967342953198467,0.2112556517074434,0.0446289503783366,0.12028355,1.3604664,1.8508688,-18.837751,108.381714,11746.597,0.0052952766,1.4161925,2.0056014,0.034641758,0.030573362,0.00093473046,1019.6537960284722,233.4649169261093,54505.86743531512,1169.4894797762763,435.7227898886255,189854.34962832727,24.10089632932696,8.208997057057664,67.38763268278137,1475.9422185233625,578.9815076752599,335219.5862299169,8.495981,2.7079995,1.1555936,0.68549365,0.46990153,0.1830954441986044,0.2781149819643332,0.0773479431930214,0.0021629174112749,0.2101462468533477,0.0441614450665481,0.0616635102440262,0.0196108313059872,0.0003845847045118,5.0433905e-06,0.046071243,0.0021225594,3.4251823e-06,0.001890263,3.5730943e-06,5.909478458049888,3.796725309375239,14.415123074850502,ENERGY NEG MODERATE
Oliwer Twist,4.54,4.33,5.97,1.23,3.47,1.23,3.66,1.68,5.55,5.17,118.61215707369554,7893,292.3333333333333,0.2237107,0.29368702,0.08625207,0.2554125,0.2949631,0.08700322,0.1706670352271425,0.2328220273516031,0.0542060964201106,0.03859484,0.24108562,0.058122277,-13.322413,88.82346,7889.608,0.01906318,1.3231503,1.7507266,0.024471922,0.009742091,9.490834e-05,1367.8135783081348,209.6257792548095,43942.96732818612,1459.5522983177557,155.45670185856423,24166.786152742527,25.82426038577255,5.08530011076519,25.860277216548457,2448.1512326649304,422.8659372249366,178815.60086512403,10.109245,3.6546042,1.4861662,0.3947616,0.15583672,0.2083693193120516,0.2336139241698014,0.0545754655660137,-0.0311598486316728,0.2250614777691745,0.0506526687756446,0.0727643756637839,0.0189848825160484,0.0003604257641481,2.8555818e-05,0.026117852,0.00068214216,2.0738764e-06,0.0016047781,2.5753127e-06,1.5278730158730158,0.9153964645419662,0.8379506872959311,ENERGY NEG MODERATE
Running Scared,4.28,3.88,5.84,1.96,3.13,1.02,5.94,1.57,5.67,5.21,153.49808562478245,9818,288.7647058823529,0.42999968,0.27328682,0.07468569,0.29282403,0.27214572,0.074063286,0.1889629648263968,0.2182345785098027,0.0476263312573512,0.0915608,0.557626,0.31094673,-4.873908,75.184685,5652.737,0.010996137,1.1331358,1.2839967,0.037007254,0.014997806,0.00022493419,973.0138838619272,141.48199406349335,20017.15464418237,1388.5948413114477,109.88012777802132,12073.642480514292,22.27676359518435,5.978723133482654,35.74513030684064,1833.5172347566836,344.82095550264137,118901.49135375457,10.34998,3.5713966,1.4381186,0.35832134,0.12839419,0.4298786286085026,0.4874614379098796,0.2376186534491675,0.0009540153674045,0.2123267594214093,0.045082652766397,0.0460460142990476,0.0131742878112874,0.0001735618593346,-1.1934408e-06,0.036179416,0.0013089501,-1.5869478e-05,0.006705091,4.4958244e-05,3.258920634920635,2.0534669654627318,4.216726578246719,ENERGY NEG HIGH
Road To Perdition,4.55,3.57,5.61,1.6,3.66,1.0,5.6,1.81,6.28,5.91,137.34039240112114,9003,290.4193548387097,0.5051939,0.29315007,0.085936956,0.25712785,0.272819,0.07443021,0.1833337254477136,0.2229844802823633,0.0497220784467956,0.17826398,1.0221306,1.044751,-3.0201986,87.54496,7664.12,0.004881388,1.061537,1.1268607,0.051668234,0.020127328,0.0004051093,595.6252276632138,173.41344256935687,30072.222063755635,1005.6131858765694,122.74746987825552,15066.941361513243,21.106164930505308,5.545729578722026,30.755116560312384,954.8186839357356,366.4883049081272,134313.67763443242,9.056714,2.9079387,1.3191972,0.31034288,0.096312694,0.5137126405293102,0.5938666852614333,0.3526776398634023,0.153449842285789,0.1678225896494393,0.0281644215966441,0.0269307791984196,0.0114794470218786,0.0001317777039281,4.009267e-07,0.049250983,0.0024256592,1.9803245e-05,0.00989068,9.782556e-05,2.391655328798186,1.145828888720403,1.312923842226233,ENERGY NEG HIGH
Blanc,5.03,2.96,4.1,1.19,2.15,1.0,5.66,2.32,6.08,5.41,70.52614744922437,3001,250.08333333333331,0.21827708,0.31400287,0.0985978,0.23626472,0.29845974,0.08907822,0.1712711268588405,0.2323779990400044,0.0539995344378363,0.22119203,3.2922368,10.838823,-19.979515,103.82445,10779.517,-0.0052612545,1.071121,1.1473002,0.0444139,0.04315846,0.0018626527,928.8547536018738,326.5200751036926,106615.35944572104,1126.1012272262956,517.6391558606558,267950.29568013235,24.70147390678769,7.921451443246637,62.74939296771423,1537.6884901698795,771.6279534370133,595409.6985253936,5.9152412,2.1902506,0.9651449,0.48457012,0.2348082,0.2073518567730502,0.3224160746130792,0.1039521251689067,0.0298610376098193,0.2561508053897496,0.0656132351018174,0.0463675713266548,0.0205689368314114,0.0004230811623745,8.315434e-06,0.061917964,0.0038338343,2.0460218e-06,0.0011181146,1.2501803e-06,2.499628117913832,1.46317546117369,2.1408824301808407,ENERGY NEG HIGH
Blanc,4.33,3.21,5.4,1.09,3.23,1.04,4.94,2.13,5.86,5.53,74.55621301775147,5059,316.1875,0.30488536,0.32493463,0.10558251,0.27592173,0.29612038,0.087687284,0.187557954863641,0.219443265790276,0.0481553469007017,0.10532262,0.9847645,0.9697612,-16.321249,114.22348,13047.003,0.013122642,1.1251606,1.2659862,0.034286298,0.025323221,0.00064126553,727.7353487880688,439.28642847092783,192972.5662387436,1174.6456427036053,599.9831476990357,359979.777522843,23.69898204464204,6.316252062952614,39.89504012275316,1247.5618369849135,1113.7854191904664,1240517.9600012829,8.344691,2.2093887,0.93726605,0.7940832,0.6305681,0.1918567411026062,0.2722135975152285,0.0741002426721828,0.0171227193639501,0.1786460979188177,0.0319144283016198,0.030390015966939,0.0207088403374992,0.000428856068124,3.660911e-06,0.042390566,0.0017969602,5.7719158e-06,0.0013454915,1.8103475e-06,5.203591836734694,2.839050404987708,8.06020720206087,ENERGY NEG HIGH
Batman Returns,4.43,3.55,5.84,1.4,2.98,1.0,5.0,2.43,5.51,4.78,130.47337278106508,9339,301.258064516129,0.21716289,0.28992945,0.08405908,0.44504362,0.2634148,0.06938736,0.2374429831323393,0.164177230743331,0.0269541630945489,0.00062032306,0.0046986635,2.2077436e-05,-15.792665,113.960526,12987.001,-0.00157564,1.2369989,1.5301663,0.0035008476,0.0013769038,1.8958642e-06,2766.098333993539,365.5250376408944,133608.5531423773,2534.60177867541,132.13531633400189,17459.741822686745,24.91613117449601,8.29539048961426,68.81350337518272,5634.723338904197,582.3065871278559,339080.9614124912,11.869285,4.581052,1.7299515,0.47310907,0.22383218,0.032469243297781,0.0360974886368,0.0013030286858839,-0.0437292117510276,0.0942650263924821,0.0088858952007753,0.1610643129321123,0.0468639089610402,0.0021962259631086,-8.117502e-05,0.00369441,1.3648664e-05,-1.1693585e-05,0.00027585862,7.609798e-08,7.617596371882086,4.621496313813108,21.358228178588146,ENERGY NEG HIGH
The Alien Trilogy,3.69,7.09,7.66,3.38,5.57,1.04,2.13,1.06,5.39,5.51,173.96449704142012,10046,271.5135135135135,0.37225312,0.28561017,0.08157317,0.30664295,0.26695746,0.07126629,0.2029276466510642,0.2053136711424598,0.0421537035579941,0.1666106,1.3295505,1.7677045,-7.3216405,66.90577,4476.382,0.0019099067,1.1564702,1.3374233,0.041086975,0.036938112,0.0013644241,1448.5791866608402,196.55837152582947,38635.19341688601,1607.4535959837715,222.34149550918505,49435.74062526095,22.11172420204623,7.579714223373409,57.45206770800915,2822.210416399509,439.49843937658,193158.87821444933,10.808967,4.0248785,1.4101897,0.46381024,0.21511993,0.5262978862560616,0.8056113157338771,0.6490095920384686,0.146139553268391,0.1423806561228149,0.0202722512379632,0.0823584669149517,0.0189126079118074,0.0003576867380257,-2.1983455e-07,0.05080183,0.002580826,2.0825817e-05,0.010294329,0.00010597321,7.618467120181405,3.9109386916083833,15.295441449519492,TENSION POS HIGH
The Fifth Element,2.99,6.99,8.12,6.47,4.74,1.02,1.66,1.0,4.56,5.21,144.97041420118344,8852,285.5483870967742,0.58215475,0.2570365,0.06606776,0.45513448,0.2673713,0.071487404,0.2348270052953691,0.1678976203444885,0.0281896109173419,0.80028063,6.1220646,37.479675,2.082068,52.283066,2733.5188,0.017811943,1.9905524,3.962299,0.1055119,0.055522066,0.0030826998,1282.8905266891472,427.1475086939382,182454.99418343804,1657.156145150267,416.7091190583226,173646.4899063633,19.01418701739297,7.883160502661299,62.144219510719154,2691.7303000069146,1056.4203181261253,1116023.8885497036,11.001396,3.175442,1.6943755,0.8909525,0.7937964,1.348233267300436,1.6083099174543676,2.5866607905820747,0.0006669382353416,0.1002053951634349,0.0100411212198601,0.0584706668622752,0.0303764782133205,0.0009227304286443,3.702e-06,0.08837651,0.007810407,-1.6011703e-05,0.041075695,0.0016872128,3.2415056689342405,1.782279379626961,3.1765197870434645,TENSION POS HIGH
Babylon 5,2.46,7.25,8.36,5.51,6.51,1.06,1.51,1.0,4.33,5.19,74.55621301775147,3458,247.0,0.64887285,0.20951015,0.043894503,0.27894145,0.2787082,0.077678256,0.1903656501478699,0.2170121023747573,0.0470942525771121,0.9285068,6.053109,36.64013,5.407306,37.983696,1442.7611,0.0043722093,1.5653976,2.4504697,0.12498928,0.03892066,0.0015148177,2014.0566970221616,748.9605020401698,560941.8336162631,2300.9113959029555,458.0851365073218,209841.99228893165,21.22479056557581,9.7962671057583,95.9668492073621,4485.453648915188,1558.538098612887,2429041.004827874,10.647756,3.8471575,1.6030929,0.74292576,0.55193865,1.552948073932029,1.731537907890207,2.9982235264607944,-0.0412687974194759,0.1822207332668134,0.0332043956322951,0.0840074619660418,0.0618430336019028,0.003824560805086,-3.7336536e-06,0.10911491,0.011906063,-1.6241975e-05,0.038608998,0.0014906547,7.136266061980347,3.642442148919799,13.267384808227485,TENSION POS HIGH
Hellraiser,3.06,6.01,8.07,4.0,5.96,1.02,2.04,1.26,4.28,4.46,96.64694280078896,6229,283.1363636363636,0.47494033,0.26635155,0.07094315,0.37176445,0.27094403,0.073410675,0.221260778950345,0.1854103584798321,0.0343770010316198,0.7076139,2.6304514,6.9192743,-0.23346561,40.383568,1630.8324,0.008840218,1.2603624,1.5885133,0.10969673,0.028002545,0.0007841426,1572.0147104638413,183.1598962641314,33547.54759948737,2005.87398912236,141.04110503586932,19892.59330973912,23.86018288658214,9.084476903038045,82.52772060183166,3216.9757596108466,484.7924156382929,235023.6862604113,11.888955,3.9784114,1.5489384,0.5196342,0.27001968,1.520701144847452,1.6237290003834517,2.636495866686243,-0.0247947326813538,0.1521499488588527,0.0231496069377515,0.0761897920763334,0.0176672952842207,0.0003121333226598,5.403238e-07,0.0963913,0.009291283,7.539726e-05,0.02664443,0.0007099256,7.709024943310658,4.572870581654228,20.91114535655868,TENSION POS HIGH
Oliwer Twist,3.01,6.28,7.94,4.53,5.85,1.0,1.94,1.04,4.77,5.05,124.2603550295858,5900,245.83333333333331,0.5486977,0.26184222,0.06856135,0.47259477,0.26560447,0.07054573,0.2399294499095419,0.160521625955626,0.0257671923994379,0.37471104,1.7923704,3.2125916,0.37452713,69.80833,4873.202,0.0055769146,1.0082194,1.0165063,0.07555366,0.028965686,0.0008390109,825.853690182897,206.54288152241,42659.96190758028,1159.4739903009795,159.38983827975946,25405.12054684788,20.535981914284825,6.2475223266187045,39.03153522159919,1591.9077043309487,508.4750375438285,258546.86380519785,11.393808,3.3114471,1.4543246,0.38808763,0.15061201,0.9485497361937388,1.140626058865872,1.3010278061638916,-0.041771694889906,0.0841845918324023,0.0070870455019881,0.0365954227028497,0.0144014089182355,0.0002074005788302,-1.129333e-06,0.06306505,0.0039772005,-2.9817491e-05,0.023652503,0.00055944093,4.107609977324263,2.498384036248487,6.24192279258128,TENSION POS HIGH
The Missing,3.63,5.54,6.97,2.74,4.11,1.09,3.47,1.6,6.1,6.06,153.49808562478245,11734,325.94444444444446,0.50040704,0.29350147,0.086143106,0.45423177,0.2674673,0.071538754,0.2394576473230141,0.1612245901587606,0.0259933684718603,0.15346372,1.7855505,3.1881907,-3.235636,74.45779,5543.962,0.004056606,1.247478,1.5562013,0.044359732,0.02620704,0.0006868089,1017.2510622421436,333.4702162679822,111202.3851378148,1498.2470517716904,287.7260201684567,82786.26268197916,21.5225745044795,7.093859856417722,50.32284766249487,1991.846582361576,877.7674073108727,770475.6213372516,10.051522,2.6563654,1.4558111,0.45410344,0.20620993,0.4618627928040914,0.5562069095645056,0.3093661262472981,-0.0240029113007921,0.1189192154842615,0.0141417798113922,0.0400243913455892,0.0182882805948097,0.0003344612071144,7.0788184e-07,0.04606642,0.0021221149,-2.3805967e-06,0.009768901,9.543144e-05,1.8575963718820865,1.1009785020154272,1.212153661900134,TENSION POS MODERATE
Shallow Grave,2.88,6.51,7.78,2.47,5.74,1.53,1.19,1.02,3.03,3.61,100.3641329085116,6484,294.72727272727275,0.567862,0.2500626,0.06253131,0.29474598,0.29347873,0.086129755,0.1854183752897819,0.2212540608400914,0.0489533594382309,0.89286417,6.677148,44.5843,4.7979507,49.86498,2486.516,-0.005933321,1.7720826,3.1402767,0.1180195,0.047008477,0.002209797,1380.1930441388602,345.2356527287018,119187.65591501276,1809.3023529457328,200.8075698460812,40323.680107488784,21.189948982032963,6.461121262262265,41.74608796565752,2851.122156882471,569.2627925193564,324060.12694693584,7.529975,2.8767092,1.6797774,0.87382203,0.76356494,1.1796832649754023,1.27180505286705,1.6174880924981598,-0.0306799619424501,0.1261684719595338,0.0159184833166036,0.0634697693244047,0.0364928078634458,0.0013317250257583,0.00032146263,0.11239364,0.012632331,0.0018761274,0.026710894,0.0007134719,2.342893424036281,1.6430624329043757,2.6996541584216454,TENSION POS MODERATE
Naked Lunch,5.46,4.78,5.57,1.3,2.19,1.79,3.19,2.89,5.18,4.85,130.47337278106508,10494,318.0,0.2998319,0.30941132,0.09573537,0.29039592,0.29643613,0.087874375,0.1937928894671927,0.2139571202958428,0.0457776493252897,0.118189976,0.85438925,0.72998095,-14.256426,83.81962,7025.7285,-0.011159958,1.7260308,2.9791825,0.04268641,0.015751233,0.00024810134,1040.6133283101935,443.90981740410166,197055.9259877429,1254.3992664061493,316.1121942877569,99926.91937742058,23.808149225439323,6.290120445500578,39.56561521890439,1802.8986766413943,1015.7191709186808,1031685.434171732,11.061646,3.2785504,1.5173793,1.1216772,1.2581596,0.3715874339673332,0.4112696016041913,0.1691426852036702,0.0931526138619353,0.1875949513969104,0.0351918657896091,0.055597777898413,0.0290352406179446,0.0008430451977419,-9.357933e-06,0.04382909,0.0019209892,-1.2024102e-05,0.0046952968,2.2045811e-05,9.030240362811792,3.2645216581502416,10.657101656532005,TENSION POS MODERATE
Dracula,4.16,5.22,6.84,2.55,2.81,1.11,4.89,1.83,5.41,4.99,173.96449704142012,11949,298.725,0.47821873,0.26386753,0.06962607,0.3400977,0.2623421,0.068823375,0.2169662139310987,0.1904179491165106,0.036258995345738,0.035003774,0.15126462,0.022880988,-7.117355,77.00203,5929.3125,0.00819762,1.2887027,1.6607548,0.023849593,0.0069906507,4.8869195e-05,1203.2606085636633,199.9350236477706,39974.013681034594,1638.29427068341,186.23836331194923,34684.7279691136,22.05322718711229,7.536297972943757,56.795787136996175,2454.4135931317387,489.850628650188,239953.6383889844,10.917217,3.4873993,1.616433,0.47197482,0.22276023,0.3095254260624255,0.3286897296543168,0.1080369383802279,0.0358201342846383,0.1477403507641735,0.021827211243921,0.060901182832443,0.0186928179981023,0.0003494214447101,-1.1296866e-05,0.021053568,0.00044325273,-0.00016310903,0.0057592117,3.316852e-05,6.531773242630386,4.136190928407346,17.108075396239222,TENSION POS MODERATE
Cape Fear,3.22,5.09,7.43,2.11,5.28,1.0,2.15,1.19,4.74,4.56,118.61215707369554,10539,329.34375,0.4649099,0.27328104,0.07468252,0.25699297,0.25949675,0.06733856,0.1963238503931592,0.2116371401718936,0.0447902791001377,0.06270202,0.46975723,0.22067186,-5.8673143,82.24787,6764.7124,0.006119074,1.1312702,1.2797722,0.02911488,0.015230557,0.00023196985,898.8700017295226,194.07425928578857,37664.81811732749,1422.7192485543164,223.48423090891717,49945.2014649502,21.042287362999424,6.465322426318672,41.80039407625917,1540.8508807234175,527.9076432795996,278686.47983302095,10.126083,2.9336734,1.503808,0.3873889,0.15007018,0.3171426872614852,0.3698106111691828,0.1367598881333245,0.1419246532480377,0.1437831232033814,0.0206735865181187,0.0346681608131779,0.0103203617330302,0.0001065098663005,-1.4174182e-07,0.029468073,0.0008683673,6.8415073e-07,0.0061988425,3.842565e-05,3.335546485260771,2.3527243073846726,5.535311666558688,TENSION POS MODERATE
Juha,7.57,4.6,2.46,1.0,1.0,3.94,2.28,4.94,5.99,5.43,108.72781065088758,4558,227.9,0.30327386,0.2774047,0.07695336,0.20285966,0.27693212,0.076691404,0.1597540081929011,0.2404412406381979,0.0578119901996358,0.2833189,1.065302,1.1348683,-0.34624895,59.763985,3571.734,-0.005192223,1.5200068,2.3104208,0.07067849,0.021163104,0.000447877,1316.4699442558683,189.01859690038805,35728.029974191384,1486.547301807857,201.12811265750852,40452.51770117145,25.8412799194794,5.763529035115567,33.218266938620175,2451.8796629791614,537.456893449878,288859.9123167935,11.535902,4.4783144,1.4323897,0.80648875,0.6504241,0.8559316963081016,0.9536399773490842,0.909429206398362,0.086760658603927,0.2930250618679126,0.085863686882694,0.0893142163556364,0.0156514038770905,0.0002449664433238,9.1759574e-08,0.0695113,0.0048318207,8.555251e-06,0.009467955,8.964216e-05,2.597151927437642,1.6324020342165306,2.664736401314267,TENSION NEG MODERATE
Shakespeare In Love,6.01,4.96,5.25,1.04,1.26,2.4,3.81,3.3,5.8,5.24,93.19526627218934,7494,325.8260869565217,0.340594,0.30090687,0.09054495,0.30693704,0.28009808,0.07845493,0.1943948402663149,0.2134103545078523,0.0455439794111672,0.006437755,0.076859735,0.0059074187,-16.542162,102.001884,10404.384,0.022142204,1.2750403,1.6257277,0.008720466,0.0061669964,3.8031845e-05,1313.071198188266,464.7464854557621,215989.29574348291,1525.91342149935,233.5342611226571,54538.2511181054,22.43883334336835,5.54384951723522,30.734267469749177,2572.7836377669155,763.3884061666278,582761.8586696243,9.422238,3.13259,1.5039581,0.46741492,0.2184767,0.0910754480918527,0.1110602819527136,0.0123343862274162,0.0298447107372583,0.1994560669947631,0.0397827226610194,0.0661768243161025,0.0573722097583982,0.0032915704525616,2.8443694e-05,0.010482636,0.00010988567,1.2126658e-06,0.0008028698,6.445999e-07,1.5731519274376415,0.851380306275093,0.7248484259130712,TENSION NEG MODERATE
The Fifth Element,5.87,4.54,4.73,1.17,1.36,2.06,3.64,2.74,5.46,5.69,173.96449704142012,12937,369.6285714285714,0.3340988,0.30302772,0.0918258,0.3358491,0.30500212,0.0930263,0.2090619539700547,0.1990638910891577,0.039626432735556,0.12404361,0.73781794,0.54437536,-18.468822,91.54358,8380.228,0.012552919,1.8515509,3.4282408,0.042337768,0.018860642,0.00035572384,906.732276946658,380.8691020457466,145061.27289313334,1183.486005579285,426.30487162979927,181735.84357529963,26.26213045638862,7.140788426747696,50.990859355573846,1544.100907900086,893.553731834456,798438.2716752829,9.513819,3.0448978,1.4941626,0.96495444,0.931137,0.3499879629462986,0.4182040960779421,0.1748946659763686,-0.0383926758546325,0.1671054749520158,0.0279242397589388,0.0461633803488323,0.0198779717362354,0.0003951337603465,-3.3383099e-06,0.04506787,0.0020311128,-2.1143107e-05,0.004341114,1.884527e-05,4.390893424036281,2.002469018281801,4.00988216917848,TENSION NEG MODERATE
Crouching Tiger,6.19,3.63,3.48,1.09,1.3,1.32,5.6,3.79,6.55,6.26,124.2603550295858,9497,306.35483870967744,0.20055805,0.2980461,0.08883148,0.2089335,0.2818293,0.07942776,0.1654676165726688,0.2365455584006885,0.0559538011990935,0.048417777,0.48738426,0.23754342,-15.971874,91.282,8332.403,0.0058483975,1.2252047,1.5011265,0.025545638,0.01606562,0.00025810412,1231.289998709686,142.71419884308025,20367.34255142225,1280.2771699572502,122.85518317960934,15093.396034095367,25.0701592333393,6.559538297678708,43.02754267871369,1813.7580698745635,265.33052473354775,70400.28735537978,11.872803,3.7178175,1.4716192,0.51655835,0.26683253,0.1931230486955213,0.232350218843976,0.0539866241968435,0.0483782055869189,0.2766657531032375,0.0765439389401815,0.0763707494476725,0.0235812386192515,0.000556074814818,-5.615253e-06,0.029797696,0.0008879027,-3.068779e-06,0.0020329123,4.1327326e-06,1.87849433106576,1.2313780802883745,1.516291976614682,TENSION NEG MODERATE
Pride & Prejudice,8.01,8.27,4.16,1.0,1.0,7.85,1.19,1.45,5.3,5.82,118.61215707369554,7465,298.6,0.4150873,0.28124276,0.079097494,0.4063445,0.27700713,0.07673295,0.2327607045876685,0.1707506595395328,0.0291557877331854,0.24550354,1.4044428,1.9724597,-3.1143923,60.45839,3655.2168,0.009736212,2.185515,4.7764754,0.061238408,0.023993764,0.0005757007,1229.691005776882,236.1996657462704,55790.282098649855,1607.0712048260152,200.8642636183915,40346.452398958674,23.18977211812112,7.072442119147162,50.0194375286868,2437.251842939365,538.9913992374516,290511.7284519459,12.215751,3.5296302,1.8566824,1.1587673,1.3427417,0.7524165182860817,0.8564213098450228,0.7334574599566647,0.0289189448566281,0.1215092367553437,0.0147644946168661,0.0604959143420681,0.0201600067607803,0.0004064258725947,-7.6746176e-08,0.0513232,0.002634071,-1.36565095e-05,0.021004885,0.0004412052,2.087473922902494,1.1457794802249333,1.3128106173045182,TENSION NEG MODERATE
Lethal weapon 3,7.37,3.73,2.21,1.0,1.0,3.13,2.45,6.57,6.3,5.93,63.64554769808053,3953,282.35714285714283,0.45187134,0.28491744,0.08117794,0.27482152,0.26969746,0.07273672,0.1992020533409702,0.2089303120135386,0.0436518752780745,0.06380838,0.6414372,0.41144168,-5.674112,72.80804,5301.0103,-0.0016331921,1.9046367,3.6276412,0.030575471,0.014142796,0.00020001868,1269.4703403201545,395.964703425595,156788.0463589194,1692.684653443525,358.87081661309867,128788.26301655229,21.95083492902455,6.59353937958246,43.474761550104645,2745.083132893738,1035.077494922016,1071385.420494036,11.3067875,3.3521683,1.5820835,1.2154266,1.4772618,0.347785278731245,0.386541308040721,0.1494141828218316,0.0764948074549988,0.1965695028843936,0.0386395694642176,0.0558747217364251,0.0251182961472955,0.0006309288013432,-0.000815333,0.028350946,0.0008037761,-0.0008153838,0.009441091,8.91342e-05,6.532934240362812,3.342885470260776,11.17488326728061,TENSION NEG HIGH
The Godfarher,7.09,4.21,2.75,1.0,1.09,4.26,2.43,5.89,6.34,5.36,144.97041420118344,11734,317.1351351351352,0.3745791,0.27459097,0.0754002,0.22403699,0.278579,0.07760625,0.1714723919423828,0.2322295246838592,0.0539305521348911,0.10143667,0.4380685,0.19190401,-5.243802,62.946957,3962.3193,-0.0016060031,1.2562999,1.5782893,0.041575335,0.012645512,0.00015990896,1483.6208069325191,216.0378298168508,46672.34391197458,1718.2347363042977,139.04240631201964,19332.79075303676,25.293696692049934,5.830252469040656,33.99184385275466,2962.12930734424,392.0572105120865,153708.8563145185,11.749724,4.115035,1.4827808,0.48191947,0.23224638,0.5010127490181949,0.5345286711445049,0.2857209002755101,0.0482856995518719,0.2647891716981301,0.0701133054485818,0.0817433482268647,0.0231900624198063,0.0005377789950345,-0.004166433,0.041535843,0.0017252263,-0.0003543215,0.004570604,2.0890418e-05,3.7012607709750567,2.1135439971937404,4.467068228073694,TENSION NEG HIGH
Gladiator,5.87,2.97,3.54,1.02,1.45,1.17,5.13,4.09,6.38,5.94,79.0747713824637,5902,310.63157894736844,0.35713625,0.30471972,0.092854105,0.3166865,0.28787264,0.082870655,0.2001244589310504,0.2080469520826673,0.0432835342708876,0.07311638,0.55105793,0.30366483,-9.927679,83.62102,6992.475,0.0010780098,1.298498,1.6860971,0.032905992,0.013221643,0.00017481185,970.0175893785356,213.5092767280232,45586.21124892357,1616.3852396672169,214.73675169482328,46111.87252844419,22.369912125250664,5.7379774215044055,32.924384889694345,1601.2583654169143,550.4073801307771,302948.28410242585,8.825297,2.683947,1.3618066,0.5360401,0.287339,0.2607610438378775,0.2831400556858895,0.0801682911338086,0.0791489776895803,0.1940579996939612,0.0376585072452214,0.0327234282011493,0.0101289613662156,0.0001025958583582,-5.5100163e-06,0.033044547,0.0010919421,-1.754612e-05,0.0074028657,5.4802418e-05,2.527492063492064,1.901716766477053,3.616526659899938,TENSION NEG HIGH
Pride & Prejudice,5.37,2.28,3.22,1.13,1.45,1.02,7.0,3.47,6.72,6.08,89.98163640073454,4717,277.47058823529414,0.2636236,0.31211478,0.09741563,0.20942602,0.2719066,0.073933214,0.1622472406652451,0.2387659235105532,0.0570091662298473,0.026381114,0.2523547,0.06368291,-16.326187,110.951065,12310.14,0.015284507,1.1512344,1.3253407,0.018223936,0.010983405,0.00012063519,658.5407058622175,80.10418222111622,6416.680009313792,943.2548725600122,140.60532651849277,19769.85784537196,23.679902070239457,4.753850422474407,22.59909383926009,939.5698609559053,197.23425065710305,38901.34963226894,8.236126,2.7653477,1.091741,0.46661103,0.21772586,0.1290578513517347,0.1645841703998496,0.0270879491462067,0.0484508916679783,0.2582194111086155,0.0666772642732802,0.0371159056516578,0.0092207751090334,8.502269361137157e-05,-2.5704225e-07,0.020939669,0.0004384697,-1.588022e-05,0.0017776393,3.1600014e-06,2.2244716553287978,1.2468402163552097,1.554610525120706,TENSION NEG HIGH
